,Date,Winner,Loser,HomeTeam,MOV,Winner_FG%,Loser_FG%,Winner_TOV,Loser_TOV
0,2010-10-27,DAL,CHO,DAL,15.0,.547,.397,16,20
1,2010-10-28,PHO,UTA,UTA,16.0,.463,.429,14,16
0,2010-10-28,ORL,WAS,ORL,29.0,.558,.372,21,13
2,2010-10-29,MIA,ORL,MIA,26.0,.407,.304,12,14
2,2010-10-29,BOS,NYK,BOS,4.0,.484,.435,17,10
1,2010-10-29,IND,CHA,CHA,3.0,.450,.443,10,17
1,2010-10-29,OKC,DET,DET,1.0,.388,.471,12,18
1,2010-10-29,IND,CHO,CHO,3.0,.450,.443,10,17
1,2010-10-29,MIN,MIL,MIN,11.0,.376,.356,18,13
1,2010-10-29,NOH,DEN,NOH,6.0,.494,.486,15,19
1,2010-10-29,TOR,CLE,TOR,20.0,.476,.381,19,19
1,2010-10-29,NJN,SAC,NJN,6.0,.525,.419,26,12
1,2010-10-29,BRK,SAC,BRK,6.0,.525,.419,26,12
1,2010-10-29,ATL,PHI,PHI,3.0,.514,.412,20,8
1,2010-10-29,NOP,DEN,NOP,6.0,.494,.486,15,19
1,2010-10-29,GSW,LAC,GSW,18.0,.531,.386,17,16
1,2010-10-29,MEM,DAL,DAL,1.0,.388,.472,13,18
1,2010-10-29,LAL,PHO,PHO,8.0,.484,.473,10,10
2,2010-10-30,SAC,CLE,CLE,3.0,.519,.488,14,13
2,2010-10-30,DEN,HOU,HOU,13.0,.378,.457,12,19
1,2010-10-30,NOH,SAS,SAS,9.0,.500,.388,14,13
1,2010-10-30,CHI,DET,CHI,10.0,.430,.378,15,16
2,2010-10-30,MIL,CHA,MIL,10.0,.451,.469,18,18
2,2010-10-30,ATL,WAS,ATL,4.0,.420,.500,16,17
2,2010-10-30,MEM,MIN,MEM,20.0,.462,.348,17,28
2,2010-10-30,POR,NYK,NYK,5.0,.487,.420,14,17
2,2010-10-30,NOP,SAS,SAS,9.0,.500,.388,14,13
2,2010-10-30,MIL,CHO,MIL,10.0,.451,.469,18,18
2,2010-10-30,IND,PHI,IND,13.0,.416,.439,18,19
2,2010-10-31,UTA,OKC,OKC,21.0,.530,.400,15,14
2,2010-10-31,MIA,BRK,BRK,23.0,.537,.353,8,15
2,2010-10-31,LAL,GSW,LAL,24.0,.443,.404,20,17
3,2010-10-31,MIA,NJN,NJN,23.0,.537,.353,8,15
2,2010-10-31,DAL,LAC,LAC,16.0,.468,.341,14,16
3,2010-11-01,SAS,LAC,LAC,9.0,.481,.463,18,17
3,2010-11-01,SAC,TOR,SAC,3.0,.477,.459,11,14
2,2010-11-01,CHI,POR,CHI,12.0,.606,.413,15,10
3,2010-11-02,ATL,CLE,CLE,12.0,.440,.432,7,14
3,2010-11-02,BOS,DET,DET,23.0,.519,.449,8,17
4,2010-11-02,MIA,MIN,MIA,32.0,.582,.369,14,18
3,2010-11-02,LAL,MEM,LAL,19.0,.512,.413,19,12
3,2010-11-02,WAS,PHI,WAS,1.0,.474,.550,21,22
3,2010-11-02,POR,MIL,MIL,14.0,.475,.375,12,17
3,2010-11-03,SAS,PHO,PHO,2.0,.545,.446,23,13
3,2010-11-03,NOP,HOU,HOU,8.0,.456,.419,8,12
3,2010-11-03,CHA,BRK,BRK,2.0,.431,.427,16,16
4,2010-11-03,BOS,MIL,BOS,3.0,.468,.419,16,15
3,2010-11-03,PHI,IND,PHI,26.0,.469,.315,10,13
3,2010-11-03,UTA,TOR,UTA,17.0,.565,.456,14,16
4,2010-11-03,ORL,MIN,ORL,42.0,.500,.333,13,18
3,2010-11-03,DAL,DEN,DEN,1.0,.464,.461,13,11
3,2010-11-03,CHO,NJN,NJN,2.0,.431,.427,16,16
4,2010-11-03,LAL,SAC,SAC,12.0,.464,.440,6,8
4,2010-11-03,LAC,OKC,LAC,15.0,.525,.378,12,12
4,2010-11-03,ATL,DET,ATL,9.0,.537,.400,13,8
3,2010-11-03,NOH,HOU,HOU,8.0,.456,.419,8,12
3,2010-11-03,GSW,MEM,GSW,6.0,.413,.512,19,19
4,2010-11-04,OKC,POR,POR,1.0,.494,.467,16,10
3,2010-11-04,NYK,CHI,CHI,8.0,.500,.519,17,20
4,2010-11-05,GSW,UTA,GSW,7.0,.376,.395,16,19
4,2010-11-05,DET,CHO,DET,7.0,.427,.552,12,22
3,2010-11-05,ORL,NJN,ORL,15.0,.479,.429,17,10
5,2010-11-05,BOS,CHI,BOS,5.0,.512,.494,14,19
4,2010-11-05,DEN,LAC,DEN,7.0,.518,.500,9,10
5,2010-11-05,PHO,MEM,PHO,5.0,.426,.469,28,26
4,2010-11-05,CLE,PHI,PHI,7.0,.547,.554,17,14
4,2010-11-05,ORL,BRK,ORL,15.0,.479,.429,17,10
4,2010-11-05,MIL,IND,IND,4.0,.386,.387,15,19
5,2010-11-05,LAL,TOR,LAL,5.0,.481,.471,12,21
4,2010-11-05,NYK,WAS,NYK,21.0,.506,.453,18,23
4,2010-11-05,NOP,MIA,NOP,3.0,.494,.423,13,13
5,2010-11-05,ATL,MIN,MIN,10.0,.543,.424,15,11
5,2010-11-05,NOH,MIA,NOH,3.0,.494,.423,13,13
5,2010-11-05,DET,CHA,DET,7.0,.427,.552,12,22
5,2010-11-06,ORL,CHO,CHO,3.0,.415,.480,7,16
6,2010-11-06,NOH,MIL,MIL,6.0,.449,.386,19,10
4,2010-11-06,SAS,HOU,SAS,3.0,.485,.475,11,16
4,2010-11-06,DEN,DAL,DAL,11.0,.451,.447,12,21
4,2010-11-06,ORL,CHA,CHA,3.0,.415,.480,7,16
6,2010-11-06,UTA,LAC,UTA,2.0,.412,.430,10,22
5,2010-11-06,NOP,MIL,MIL,6.0,.449,.386,19,10
6,2010-11-06,MEM,SAC,SAC,9.0,.482,.430,15,20
5,2010-11-06,CLE,WAS,WAS,5.0,.476,.443,12,14
6,2010-11-06,POR,TOR,POR,13.0,.453,.368,18,17
5,2010-11-06,MIA,BRK,MIA,12.0,.486,.412,12,13
6,2010-11-06,MIA,NJN,MIA,12.0,.486,.412,12,13
6,2010-11-07,DET,GSW,DET,5.0,.451,.429,11,14
6,2010-11-07,BOS,OKC,OKC,9.0,.474,.427,11,18
6,2010-11-07,PHO,ATL,ATL,4.0,.556,.542,14,14
6,2010-11-07,LAL,POR,LAL,25.0,.549,.427,15,13
5,2010-11-07,PHI,NYK,NYK,10.0,.474,.400,16,16
5,2010-11-07,HOU,MIN,HOU,26.0,.442,.374,6,16
5,2010-11-08,CHI,DEN,CHI,2.0,.415,.436,15,18
6,2010-11-08,GSW,TOR,TOR,7.0,.527,.458,20,16
7,2010-11-08,MEM,PHO,MEM,10.0,.476,.475,14,22
5,2010-11-08,SAS,CHA,CHA,4.0,.424,.398,16,13
6,2010-11-08,SAS,CHO,CHO,4.0,.424,.398,16,13
7,2010-11-08,ORL,ATL,ORL,4.0,.430,.474,10,15
7,2010-11-08,DAL,BOS,DAL,2.0,.500,.418,17,12
6,2010-11-09,CLE,BRK,BRK,2.0,.439,.407,8,12
7,2010-11-09,MIL,NYK,MIL,27.0,.513,.378,13,20
6,2010-11-09,CLE,NJN,NJN,2.0,.439,.407,8,12
6,2010-11-09,NOP,LAC,NOP,19.0,.506,.463,13,25
7,2010-11-09,POR,DET,POR,22.0,.500,.425,14,17
7,2010-11-09,LAL,MIN,LAL,5.0,.449,.380,18,25
7,2010-11-09,UTA,MIA,MIA,2.0,.484,.439,12,11
7,2010-11-09,NOH,LAC,NOH,19.0,.506,.463,13,25
7,2010-11-09,IND,DEN,IND,31.0,.644,.433,14,10
8,2010-11-10,MIN,SAC,SAC,9.0,.471,.444,15,19
6,2010-11-10,WAS,HOU,WAS,7.0,.443,.391,17,14
7,2010-11-10,BRK,CLE,CLE,8.0,.415,.442,8,11
7,2010-11-10,NJN,CLE,CLE,8.0,.415,.442,8,11
7,2010-11-10,GSW,NYK,NYK,5.0,.528,.468,14,20
7,2010-11-10,CHA,TOR,TOR,5.0,.493,.457,16,17
6,2010-11-10,UTA,ORL,ORL,10.0,.500,.430,14,21
8,2010-11-10,MIL,ATL,ATL,17.0,.517,.493,12,17
6,2010-11-10,OKC,PHI,OKC,6.0,.493,.481,14,16
6,2010-11-10,DAL,MEM,MEM,15.0,.541,.452,9,12
7,2010-11-10,CHO,TOR,TOR,5.0,.493,.457,16,17
8,2010-11-10,SAS,LAC,SAS,12.0,.493,.465,16,14
6,2010-11-11,CHI,GSW,CHI,30.0,.548,.411,12,19
8,2010-11-11,DEN,LAL,DEN,6.0,.489,.408,10,10
8,2010-11-11,BOS,MIA,MIA,5.0,.544,.500,10,14
8,2010-11-12,DET,LAC,LAC,6.0,.476,.463,11,21
7,2010-11-12,HOU,IND,IND,3.0,.500,.449,15,15
6,2010-11-12,CHA,WAS,WAS,8.0,.493,.419,22,12
8,2010-11-12,CHO,WAS,WAS,8.0,.493,.419,22,12
7,2010-11-12,PHO,SAC,PHO,14.0,.519,.409,11,11
7,2010-11-12,DAL,PHI,DAL,9.0,.443,.446,10,13
7,2010-11-12,OKC,POR,OKC,2.0,.548,.539,12,15
9,2010-11-12,UTA,ATL,ATL,4.0,.429,.493,9,15
9,2010-11-12,MIN,NYK,MIN,9.0,.436,.380,14,13
7,2010-11-12,TOR,ORL,ORL,4.0,.500,.527,15,16
8,2010-11-13,ORL,NJN,NJN,1.0,.416,.493,9,12
9,2010-11-13,UTA,CHO,CHO,1.0,.443,.443,9,8
7,2010-11-13,NOP,POR,NOP,20.0,.481,.407,11,13
9,2010-11-13,MIL,GSW,MIL,7.0,.337,.341,18,15
10,2010-11-13,NOH,POR,NOH,20.0,.481,.407,11,13
9,2010-11-13,SAS,PHI,SAS,23.0,.482,.415,13,15
9,2010-11-13,BOS,MEM,MEM,6.0,.577,.530,14,17
8,2010-11-13,ORL,BRK,BRK,1.0,.416,.493,9,12
9,2010-11-13,MIA,TOR,MIA,9.0,.506,.451,9,11
9,2010-11-13,UTA,CHA,CHA,1.0,.443,.443,9,8
7,2010-11-13,CHI,WAS,CHI,7.0,.447,.449,14,23
8,2010-11-13,IND,CLE,CLE,14.0,.456,.386,13,12
8,2010-11-14,HOU,NYK,NYK,8.0,.450,.437,14,12
10,2010-11-14,ATL,MIN,ATL,6.0,.450,.474,15,21
9,2010-11-14,DET,SAC,SAC,6.0,.539,.453,12,12
9,2010-11-14,PHO,LAL,LAL,5.0,.512,.490,12,18
8,2010-11-14,SAS,OKC,OKC,13.0,.409,.452,12,12
9,2010-11-15,BRK,LAC,LAC,14.0,.597,.395,12,12
10,2010-11-15,CHO,MIN,CHO,3.0,.521,.462,16,10
10,2010-11-15,GSW,DET,GSW,4.0,.424,.446,12,16
9,2010-11-15,OKC,UTA,UTA,7.0,.507,.506,12,12
10,2010-11-15,ORL,MEM,ORL,17.0,.438,.363,19,18
8,2010-11-15,DAL,NOP,DAL,3.0,.493,.442,15,13
9,2010-11-15,PHO,DEN,PHO,6.0,.427,.416,10,16
10,2010-11-15,NJN,LAC,LAC,14.0,.597,.395,12,12
11,2010-11-15,CHA,MIN,CHA,3.0,.521,.462,16,10
8,2010-11-15,DAL,NOH,DAL,3.0,.493,.442,15,13
9,2010-11-16,CLE,PHI,CLE,8.0,.463,.430,7,15
10,2010-11-16,WAS,TOR,WAS,15.0,.563,.407,16,13
11,2010-11-16,POR,MEM,MEM,1.0,.460,.480,13,18
10,2010-11-16,DEN,NYK,DEN,2.0,.488,.439,13,11
8,2010-11-16,CHI,HOU,HOU,3.0,.486,.479,19,19
10,2010-11-16,LAL,MIL,MIL,11.0,.538,.461,13,13
11,2010-11-16,ATL,IND,IND,10.0,.500,.443,9,15
11,2010-11-17,NYK,SAC,SAC,7.0,.521,.449,18,14
11,2010-11-17,UTA,NJN,UTA,10.0,.402,.376,5,14
9,2010-11-17,SAS,CHI,SAS,9.0,.482,.424,13,11
10,2010-11-17,OKC,HOU,OKC,17.0,.500,.468,8,17
10,2010-11-17,BOS,WAS,BOS,31.0,.658,.388,14,16
9,2010-11-17,NOP,DAL,NOP,2.0,.488,.507,9,15
10,2010-11-17,UTA,BRK,UTA,10.0,.402,.376,5,14
11,2010-11-17,LAL,DET,DET,13.0,.446,.393,12,5
11,2010-11-17,MIN,LAC,MIN,2.0,.534,.483,14,16
10,2010-11-17,MIA,PHO,MIA,27.0,.547,.444,11,17
11,2010-11-17,TOR,PHI,PHI,8.0,.466,.368,13,13
9,2010-11-17,NOH,DAL,NOH,2.0,.488,.507,9,15
11,2010-11-18,POR,DEN,POR,3.0,.400,.385,12,17
9,2010-11-18,IND,LAC,IND,27.0,.506,.333,14,12
10,2010-11-18,ORL,PHO,ORL,16.0,.541,.456,17,18
11,2010-11-19,PHI,MIL,PHI,11.0,.405,.338,15,14
11,2010-11-19,OKC,BOS,BOS,5.0,.431,.485,18,14
10,2010-11-19,SAS,UTA,UTA,12.0,.439,.419,13,14
12,2010-11-19,WAS,MEM,WAS,3.0,.378,.439,15,19
10,2010-11-19,CHI,DAL,DAL,5.0,.447,.400,16,8
11,2010-11-19,NYK,GSW,GSW,6.0,.571,.516,18,10
10,2010-11-19,NOP,CLE,NOP,7.0,.459,.349,9,13
11,2010-11-19,TOR,HOU,TOR,10.0,.488,.436,14,15
11,2010-11-19,MIA,CHA,MIA,8.0,.425,.465,12,14
11,2010-11-19,SAC,BRK,SAC,5.0,.429,.457,15,15
11,2010-11-19,MIA,CHO,MIA,8.0,.425,.465,12,14
10,2010-11-19,SAC,NJN,SAC,5.0,.429,.457,15,15
10,2010-11-19,NOH,CLE,NOH,7.0,.459,.349,9,13
12,2010-11-19,LAL,MIN,MIN,17.0,.471,.396,15,17
13,2010-11-20,NYK,LAC,LAC,9.0,.461,.544,11,18
12,2010-11-20,CHO,PHO,CHO,18.0,.575,.459,14,13
12,2010-11-20,DAL,ATL,ATL,5.0,.476,.481,13,12
10,2010-11-20,ORL,IND,IND,4.0,.449,.393,16,13
13,2010-11-20,UTA,POR,POR,9.0,.480,.380,18,18
12,2010-11-20,CHA,PHO,CHA,18.0,.575,.459,14,13
12,2010-11-20,OKC,MIL,MIL,1.0,.370,.372,14,15
13,2010-11-20,MEM,MIA,MEM,2.0,.475,.481,12,6
11,2010-11-20,SAS,CLE,SAS,24.0,.531,.475,9,16
12,2010-11-20,DEN,BRK,DEN,4.0,.475,.404,7,6
12,2010-11-20,DEN,NJN,DEN,4.0,.475,.404,7,6
12,2010-11-21,TOR,BOS,TOR,1.0,.447,.479,10,12
11,2010-11-21,NOP,SAC,SAC,4.0,.322,.387,15,21
11,2010-11-21,NOH,SAC,SAC,4.0,.322,.387,15,21
12,2010-11-21,DET,WAS,DET,5.0,.489,.539,9,15
12,2010-11-21,LAL,GSW,LAL,28.0,.557,.352,18,17
12,2010-11-22,PHO,HOU,HOU,7.0,.538,.490,12,14
12,2010-11-22,LAC,NOP,LAC,4.0,.507,.474,12,12
13,2010-11-22,BOS,ATL,ATL,23.0,.533,.346,15,12
12,2010-11-22,SAS,ORL,SAS,9.0,.494,.488,9,16
14,2010-11-22,OKC,MIN,OKC,10.0,.548,.500,15,17
13,2010-11-22,DEN,GSW,GSW,17.0,.467,.402,17,10
12,2010-11-22,UTA,SAC,UTA,11.0,.447,.358,7,15
14,2010-11-22,LAC,NOH,LAC,4.0,.507,.474,12,12
11,2010-11-22,IND,MIA,MIA,16.0,.411,.387,13,22
14,2010-11-23,NYK,CHA,NYK,3.0,.521,.489,20,18
13,2010-11-23,BRK,ATL,BRK,6.0,.475,.461,10,13
12,2010-11-23,IND,CLE,IND,11.0,.438,.422,13,12
11,2010-11-23,LAL,CHI,LAL,7.0,.395,.395,12,13
14,2010-11-23,NJN,ATL,NJN,6.0,.475,.461,10,13
13,2010-11-23,WAS,PHI,WAS,2.0,.439,.462,15,15
12,2010-11-23,DAL,DET,DAL,4.0,.385,.425,8,15
13,2010-11-23,NYK,CHO,NYK,3.0,.521,.489,20,18
13,2010-11-24,CLE,MIL,CLE,2.0,.421,.378,12,8
14,2010-11-24,NYK,CHO,CHO,4.0,.480,.448,15,14
14,2010-11-24,HOU,GSW,HOU,10.0,.484,.467,15,10
14,2010-11-24,MEM,DET,MEM,21.0,.523,.400,6,13
14,2010-11-24,TOR,PHI,TOR,16.0,.481,.432,12,13
13,2010-11-24,DAL,OKC,OKC,8.0,.444,.482,12,12
12,2010-11-24,CHI,PHO,PHO,8.0,.481,.426,15,12
14,2010-11-24,BOS,BRK,BOS,6.0,.449,.463,10,17
15,2010-11-24,NYK,CHA,CHA,4.0,.480,.448,15,14
13,2010-11-24,UTA,NOP,UTA,18.0,.488,.420,11,17
14,2010-11-24,BOS,NJN,BOS,6.0,.449,.463,10,17
14,2010-11-24,ORL,MIA,ORL,9.0,.514,.415,12,10
15,2010-11-24,UTA,NOH,UTA,18.0,.488,.420,11,17
15,2010-11-24,SAS,MIN,MIN,4.0,.398,.472,13,18
15,2010-11-25,LAC,SAC,LAC,18.0,.507,.408,17,12
15,2010-11-25,ATL,WAS,ATL,20.0,.477,.386,14,11
15,2010-11-26,CHO,HOU,CHO,10.0,.459,.418,11,14
15,2010-11-26,UTA,LAL,UTA,6.0,.494,.418,10,6
14,2010-11-26,NOH,POR,POR,19.0,.515,.395,16,8
15,2010-11-26,BOS,TOR,BOS,9.0,.539,.451,11,17
14,2010-11-26,DAL,SAS,SAS,9.0,.527,.449,14,17
13,2010-11-26,DEN,CHI,DEN,1.0,.468,.398,19,11
14,2010-11-26,CHA,HOU,CHA,10.0,.459,.418,11,14
13,2010-11-26,OKC,IND,IND,4.0,.389,.440,12,14
15,2010-11-26,MIA,PHI,MIA,9.0,.449,.473,9,14
15,2010-11-26,DET,MIL,DET,14.0,.562,.386,15,9
14,2010-11-26,NOP,POR,POR,19.0,.515,.395,16,8
16,2010-11-26,PHO,LAC,PHO,8.0,.476,.506,6,16
14,2010-11-26,ORL,CLE,ORL,11.0,.556,.471,13,13
15,2010-11-26,MEM,GSW,MEM,5.0,.525,.488,12,17
16,2010-11-27,PHI,NJN,PHI,16.0,.512,.407,5,6
14,2010-11-27,CHI,SAC,SAC,11.0,.429,.407,12,15
15,2010-11-27,MIL,CHA,MIL,3.0,.458,.478,12,15
16,2010-11-27,GSW,MIN,MIN,10.0,.506,.395,10,21
15,2010-11-27,PHI,BRK,PHI,16.0,.512,.407,5,6
15,2010-11-27,ORL,WAS,WAS,1.0,.462,.450,13,12
16,2010-11-27,ATL,NYK,NYK,9.0,.438,.473,6,11
15,2010-11-27,CLE,MEM,CLE,6.0,.422,.424,14,15
15,2010-11-27,DAL,MIA,DAL,11.0,.460,.413,11,14
16,2010-11-27,MIL,CHO,MIL,3.0,.458,.478,12,15
14,2010-11-28,IND,LAL,LAL,3.0,.432,.386,14,14
17,2010-11-28,UTA,LAC,LAC,12.0,.586,.458,10,17
15,2010-11-28,SAS,NOP,NOP,14.0,.488,.500,10,11
17,2010-11-28,ATL,TOR,TOR,18.0,.468,.400,10,15
16,2010-11-28,NYK,DET,DET,9.0,.466,.457,18,13
15,2010-11-28,HOU,OKC,HOU,1.0,.452,.494,11,10
15,2010-11-28,SAS,NOH,NOH,14.0,.488,.500,10,11
15,2010-11-28,DEN,PHO,DEN,5.0,.518,.510,10,6
15,2010-11-28,NJN,POR,NJN,2.0,.525,.423,16,12
16,2010-11-28,BRK,POR,BRK,2.0,.525,.423,16,12
16,2010-11-29,DAL,HOU,DAL,10.0,.494,.358,15,13
17,2010-11-29,MIA,WAS,MIA,11.0,.459,.417,15,13
16,2010-11-29,UTA,MIL,UTA,21.0,.548,.347,18,12
17,2010-11-29,OKC,NOH,OKC,6.0,.378,.439,18,13
16,2010-11-29,OKC,NOP,OKC,6.0,.378,.439,18,13
17,2010-11-30,NYK,BRK,NYK,11.0,.513,.463,12,11
17,2010-11-30,SAS,GSW,GSW,20.0,.462,.471,11,16
18,2010-11-30,NYK,NJN,NYK,11.0,.513,.463,12,11
17,2010-11-30,MEM,LAL,MEM,2.0,.488,.436,6,14
17,2010-11-30,ORL,DET,ORL,11.0,.466,.427,13,13
16,2010-11-30,BOS,CLE,CLE,19.0,.506,.390,13,14
15,2010-11-30,IND,SAC,SAC,9.0,.456,.443,12,14
17,2010-11-30,PHI,POR,PHI,9.0,.470,.370,13,16
17,2010-12-01,TOR,WAS,TOR,19.0,.580,.458,11,11
17,2010-12-01,HOU,LAL,HOU,10.0,.506,.451,13,11
17,2010-12-01,BOS,POR,BOS,4.0,.571,.459,17,11
16,2010-12-01,UTA,IND,UTA,22.0,.459,.455,7,18
17,2010-12-01,DAL,MIN,DAL,14.0,.414,.390,14,17
18,2010-12-01,OKC,BRK,BRK,3.0,.426,.462,13,15
17,2010-12-01,NOP,CHA,NOP,16.0,.468,.408,11,13
18,2010-12-01,OKC,NJN,NJN,3.0,.426,.462,13,15
18,2010-12-01,LAC,SAS,LAC,5.0,.493,.356,19,8
16,2010-12-01,DEN,MIL,DEN,11.0,.453,.400,16,13
15,2010-12-01,ORL,CHI,CHI,29.0,.487,.423,19,15
18,2010-12-01,ATL,MEM,ATL,3.0,.532,.524,11,13
17,2010-12-01,NOH,CHO,NOH,16.0,.468,.408,11,13
18,2010-12-01,MIA,DET,MIA,25.0,.513,.368,10,16
18,2010-12-02,PHO,GSW,GSW,6.0,.548,.500,16,15
17,2010-12-02,MIA,CLE,CLE,28.0,.566,.355,9,13
19,2010-12-03,CHA,BRK,CHA,7.0,.360,.319,22,14
18,2010-12-03,NYK,NOP,NOP,8.0,.470,.429,14,19
18,2010-12-03,BOS,CHI,BOS,12.0,.531,.419,9,12
18,2010-12-03,SAS,MIN,SAS,6.0,.453,.415,12,17
18,2010-12-03,CHO,NJN,CHO,7.0,.360,.319,22,14
19,2010-12-03,LAL,SAC,LAL,33.0,.566,.403,10,21
18,2010-12-03,WAS,POR,WAS,4.0,.417,.333,17,14
19,2010-12-03,TOR,OKC,TOR,12.0,.549,.437,15,11
19,2010-12-03,NYK,NOH,NOH,8.0,.470,.429,14,19
18,2010-12-03,HOU,MEM,MEM,16.0,.595,.519,12,13
19,2010-12-03,ATL,PHI,ATL,5.0,.418,.434,9,11
18,2010-12-03,DAL,UTA,UTA,12.0,.526,.392,13,14
17,2010-12-03,PHO,IND,PHO,8.0,.449,.468,14,24
19,2010-12-03,ORL,DET,DET,13.0,.597,.486,12,12
17,2010-12-03,DEN,LAC,DEN,5.0,.403,.433,19,16
22,2010-12-04,MIA,ATL,MIA,12.0,.472,.400,9,11
19,2010-12-04,PHI,CHO,PHI,18.0,.519,.429,11,11
17,2010-12-04,CHI,HOU,CHI,3.0,.500,.449,19,14
19,2010-12-04,PHI,CHA,PHI,18.0,.519,.429,11,11
18,2010-12-04,MIL,ORL,MIL,11.0,.468,.415,10,11
19,2010-12-04,DAL,SAC,SAC,2.0,.500,.482,11,11
18,2010-12-04,MIN,CLE,MIN,34.0,.593,.386,17,8
19,2010-12-05,PHO,WAS,PHO,17.0,.580,.506,14,15
19,2010-12-05,SAS,NOH,SAS,25.0,.586,.440,16,15
19,2010-12-05,BOS,NJN,NJN,25.0,.506,.375,13,18
19,2010-12-05,OKC,GSW,OKC,5.0,.435,.452,16,16
22,2010-12-05,NYK,TOR,TOR,17.0,.489,.460,11,15
22,2010-12-05,POR,LAC,POR,9.0,.397,.408,15,13
19,2010-12-05,SAS,NOP,SAS,25.0,.586,.440,16,15
19,2010-12-05,DET,CLE,DET,10.0,.469,.417,15,13
22,2010-12-05,BOS,BRK,BRK,25.0,.506,.375,13,18
18,2010-12-05,DEN,MEM,DEN,1.0,.453,.523,14,17
23,2010-12-06,ATL,ORL,ORL,6.0,.388,.378,11,17
23,2010-12-06,UTA,MEM,UTA,9.0,.420,.418,12,14
18,2010-12-06,CHI,OKC,CHI,9.0,.483,.354,15,13
23,2010-12-06,LAC,SAC,LAC,7.0,.444,.365,12,12
23,2010-12-06,MIA,MIL,MIL,10.0,.486,.346,18,9
22,2010-12-06,NYK,MIN,NYK,7.0,.529,.526,10,17
18,2010-12-06,IND,TOR,IND,24.0,.553,.420,17,18
22,2010-12-07,DAL,GSW,DAL,5.0,.448,.467,16,19
24,2010-12-07,ATL,NJN,ATL,15.0,.603,.465,11,12
22,2010-12-07,POR,PHO,POR,7.0,.446,.507,11,17
22,2010-12-07,LAL,WAS,LAL,7.0,.449,.500,11,17
19,2010-12-07,CHA,DEN,CHA,2.0,.500,.425,18,15
23,2010-12-07,HOU,DET,HOU,14.0,.458,.417,15,18
22,2010-12-07,PHI,CLE,PHI,20.0,.519,.500,7,11
22,2010-12-07,CHO,DEN,CHO,2.0,.500,.425,18,15
23,2010-12-07,ATL,BRK,ATL,15.0,.603,.465,11,12
22,2010-12-08,BOS,DEN,BOS,16.0,.559,.423,19,18
23,2010-12-08,SAS,GSW,SAS,17.0,.512,.451,11,21
24,2010-12-08,MIA,UTA,UTA,13.0,.513,.507,15,15
19,2010-12-08,MIL,IND,MIL,2.0,.360,.432,10,11
24,2010-12-08,MEM,PHO,PHO,6.0,.494,.420,15,16
24,2010-12-08,NOH,DET,NOH,19.0,.500,.375,10,12
19,2010-12-08,CHI,CLE,CLE,5.0,.449,.383,16,16
24,2010-12-08,LAL,LAC,LAC,1.0,.425,.400,17,19
22,2010-12-08,NOP,DET,NOP,19.0,.500,.375,10,12
23,2010-12-08,OKC,MIN,MIN,8.0,.519,.419,15,12
24,2010-12-08,NYK,TOR,NYK,3.0,.483,.477,15,10
19,2010-12-08,SAC,WAS,SAC,25.0,.542,.413,19,23
23,2010-12-09,POR,ORL,POR,14.0,.444,.423,11,16
23,2010-12-09,BOS,PHI,PHI,1.0,.559,.457,15,11
24,2010-12-09,DAL,BRK,DAL,13.0,.547,.416,15,15
23,2010-12-09,DAL,NJN,DAL,13.0,.547,.416,15,15
25,2010-12-10,OKC,NOH,NOH,5.0,.500,.473,20,19
23,2010-12-10,IND,CHO,IND,8.0,.442,.414,15,16
25,2010-12-10,MIN,DET,MIN,10.0,.519,.386,15,12
23,2010-12-10,DEN,TOR,TOR,7.0,.566,.511,22,13
23,2010-12-10,MIL,HOU,MIL,6.0,.481,.407,16,14
25,2010-12-10,SAS,ATL,SAS,16.0,.532,.450,14,15
24,2010-12-10,POR,PHO,PHO,7.0,.493,.446,13,12
24,2010-12-10,UTA,ORL,UTA,12.0,.539,.475,7,15
24,2010-12-10,MIA,GSW,GSW,22.0,.526,.373,16,14
22,2010-12-10,IND,CHA,IND,8.0,.442,.414,15,16
25,2010-12-10,NYK,WAS,WAS,6.0,.453,.417,20,16
23,2010-12-10,OKC,NOP,NOP,5.0,.500,.473,20,19
22,2010-12-10,CHI,LAL,CHI,4.0,.413,.436,20,19
26,2010-12-11,TOR,DET,DET,4.0,.629,.528,18,12
26,2010-12-11,MIA,SAC,SAC,21.0,.519,.367,14,11
24,2010-12-11,BOS,CHA,CHA,31.0,.437,.338,18,21
24,2010-12-11,HOU,CLE,HOU,15.0,.488,.427,15,9
24,2010-12-11,DAL,UTA,DAL,6.0,.500,.444,18,11
25,2010-12-11,MEM,LAC,LAC,1.0,.418,.458,17,26
24,2010-12-11,BOS,CHO,CHO,31.0,.437,.338,18,21
23,2010-12-11,CHI,MIN,CHI,31.0,.477,.398,15,20
26,2010-12-11,ATL,IND,ATL,14.0,.452,.370,15,14
25,2010-12-12,LAL,NJN,NJN,7.0,.415,.404,13,14
25,2010-12-12,OKC,CLE,OKC,29.0,.532,.338,12,16
25,2010-12-12,LAL,BRK,BRK,7.0,.415,.404,13,14
24,2010-12-12,NYK,DEN,NYK,4.0,.523,.506,6,10
26,2010-12-12,ORL,LAC,LAC,9.0,.480,.381,9,8
25,2010-12-12,SAS,POR,SAS,17.0,.432,.379,14,14
24,2010-12-12,PHI,NOH,PHI,18.0,.429,.304,14,13
