,Date,Winner,Loser,HomeTeam,MOV,Winner_FG%,Loser_FG%,Winner_TOV,Loser_TOV
33,1962-12-16,STL,NYK,STL,7.0,,,,
33,1962-12-16,ATL,NYK,ATL,7.0,,,,
34,1962-12-16,WAS,DET,WAS,4.0,,,,
29,1962-12-16,SYR,GSW,GSW,7.0,.491,.449,,
32,1962-12-16,CHZ,DET,DET,4.0,,,,
28,1962-12-16,PHI,SFW,SFW,7.0,.491,.449,,
29,1962-12-17,LAL,PHI,LAL,7.0,.414,.485,,
33,1962-12-17,LAL,SYR,LAL,7.0,.414,.485,,
30,1962-12-18,GSW,STL,GSW,20.0,.471,.404,,
33,1962-12-18,CHZ,DET,DET,3.0,,,,
34,1962-12-18,NYK,CIN,NYK,1.0,,,,
34,1962-12-18,SFW,ATL,SFW,20.0,.471,.404,,
31,1962-12-18,NYK,SAC,NYK,1.0,,,,
35,1962-12-18,WAS,DET,WAS,3.0,,,,
30,1962-12-19,CIN,PHI,CIN,9.0,,,,
36,1962-12-19,DET,WAS,DET,2.0,,,,
34,1962-12-19,LAL,STL,LAL,29.0,.514,.450,,
32,1962-12-19,SAC,SYR,SAC,9.0,,,,
35,1962-12-19,LAL,ATL,LAL,29.0,.514,.450,,
34,1962-12-19,DET,CHZ,DET,2.0,,,,
35,1962-12-21,SFW,DET,DET,9.0,.459,,,
36,1962-12-21,ATL,LAL,LAL,5.0,.389,.333,,
31,1962-12-21,GSW,DET,DET,9.0,.459,,,
33,1962-12-21,SAC,CHZ,SAC,13.0,,,,
37,1962-12-21,CIN,WAS,CIN,13.0,,,,
35,1962-12-21,STL,LAL,LAL,5.0,.389,.333,,
32,1962-12-22,GSW,SYR,SYR,5.0,.436,.457,,
31,1962-12-22,SFW,PHI,PHI,5.0,.436,.457,,
36,1962-12-22,DET,CHZ,DET,12.0,,,,
31,1962-12-22,NYK,BOS,BOS,14.0,.451,.408,,
38,1962-12-22,DET,WAS,WAS,12.0,,,,
32,1962-12-25,PHI,NYK,NYK,12.0,,,,
33,1962-12-25,GSW,STL,GSW,3.0,.444,.433,,
37,1962-12-25,CIN,DET,CIN,11.0,,,,
36,1962-12-25,SYR,NYK,NYK,12.0,,,,
34,1962-12-25,SAC,DET,SAC,11.0,,,,
37,1962-12-25,SFW,ATL,ATL,3.0,.444,.433,,
32,1962-12-26,BOS,SFW,BOS,3.0,,.400,,
38,1962-12-26,DET,CHZ,CHZ,7.0,,,,
34,1962-12-26,BOS,GSW,BOS,3.0,,.400,,
38,1962-12-26,ATL,LAL,ATL,2.0,,,,
39,1962-12-26,DET,WAS,WAS,7.0,,,,
36,1962-12-26,STL,LAL,STL,2.0,,,,
33,1962-12-27,PHI,NYK,PHI,36.0,,,,
33,1962-12-27,BOS,SFW,BOS,6.0,.412,.448,,
35,1962-12-27,BOS,GSW,GSW,6.0,.412,.448,,
37,1962-12-27,SYR,NYK,SYR,36.0,,,,
34,1962-12-28,SFW,PHI,PHI,7.0,.446,.352,,
36,1962-12-28,GSW,SYR,GSW,7.0,.446,.352,,
35,1962-12-28,BOS,SAC,SAC,8.0,,,,
34,1962-12-28,BOS,CIN,CIN,8.0,,,,
39,1962-12-29,ATL,BOS,ATL,2.0,,,,
35,1962-12-29,STL,BOS,STL,2.0,,,,
37,1962-12-29,LAL,SYR,SYR,9.0,,,,
40,1962-12-29,WAS,CIN,WAS,4.0,,,,
37,1962-12-29,GSW,NYK,NYK,5.0,.500,.424,,
35,1962-12-29,LAL,PHI,PHI,9.0,,,,
36,1962-12-29,CHZ,SAC,CHZ,4.0,,,,
38,1962-12-29,SFW,NYK,NYK,5.0,.500,.424,,
39,1962-12-30,LAL,DET,DET,5.0,,,,
40,1962-12-30,ATL,CHZ,CHZ,7.0,,,,
41,1962-12-30,STL,WAS,WAS,7.0,,,,
37,1963-01-01,SAC,NYK,SAC,6.0,,,,
39,1963-01-01,CIN,NYK,CIN,6.0,,,,
41,1963-01-02,SYR,ATL,SYR,25.0,.505,.367,,
36,1963-01-02,PHI,STL,PHI,25.0,.505,.367,,
36,1963-01-02,BOS,SFW,SFW,15.0,.427,.447,,
38,1963-01-02,BOS,GSW,GSW,15.0,.427,.447,,
40,1963-01-02,DET,CIN,DET,20.0,,,,
38,1963-01-02,DET,SAC,DET,20.0,,,,
40,1963-01-03,NYK,SYR,NYK,8.0,,,,
37,1963-01-03,NYK,PHI,PHI,8.0,,,,
37,1963-01-04,LAL,BOS,LAL,2.0,.532,.395,,
39,1963-01-04,CIN,GSW,CIN,1.0,.481,.417,,
44,1963-01-04,NYK,WAS,NYK,21.0,,,,
41,1963-01-04,STL,DET,DET,21.0,,,,
41,1963-01-04,NYK,CHZ,NYK,21.0,,,,
44,1963-01-04,ATL,DET,ATL,21.0,,,,
39,1963-01-04,SAC,SFW,SAC,1.0,.481,.417,,
44,1963-01-05,DET,STL,DET,2.0,,,,
45,1963-01-05,SFW,WAS,WAS,1.0,.448,.453,,
45,1963-01-05,DET,ATL,DET,2.0,,,,
40,1963-01-05,SYR,SAC,SAC,19.0,,,,
38,1963-01-05,PHI,CIN,PHI,19.0,,,,
38,1963-01-05,LAL,BOS,LAL,2.0,.380,.336,,
40,1963-01-05,GSW,CHZ,CHZ,1.0,.448,.453,,
39,1963-01-06,PHI,CHZ,PHI,12.0,,,,
41,1963-01-06,LAL,SAC,SAC,1.0,,,,
46,1963-01-06,ATL,SFW,ATL,11.0,.450,.433,,
41,1963-01-06,LAL,CIN,CIN,1.0,,,,
46,1963-01-06,SYR,WAS,SYR,12.0,,,,
45,1963-01-06,DET,NYK,NYK,1.0,,,,
41,1963-01-06,STL,GSW,STL,11.0,.450,.433,,
44,1963-01-08,LAL,STL,STL,3.0,,,,
45,1963-01-08,DET,NYK,NYK,16.0,,,,
46,1963-01-08,DET,NYK,DET,16.0,,,,
39,1963-01-08,BOS,SFW,SFW,6.0,.495,.433,,
44,1963-01-08,SYR,SAC,SAC,3.0,.404,.451,,
47,1963-01-08,LAL,ATL,ATL,3.0,,,,
44,1963-01-08,BOS,GSW,GSW,6.0,.495,.433,,
40,1963-01-08,PHI,CIN,PHI,3.0,.404,.451,,
45,1963-01-09,SAC,SYR,SYR,4.0,,,,
40,1963-01-09,CHZ,BOS,CHZ,8.0,,,,
47,1963-01-09,LAL,DET,DET,8.0,,,,
46,1963-01-09,STL,NYK,NYK,15.0,,,,
47,1963-01-09,WAS,BOS,WAS,8.0,,,,
41,1963-01-09,CIN,PHI,PHI,4.0,,,,
48,1963-01-09,ATL,NYK,ATL,15.0,,,,
41,1963-01-10,CIN,BOS,CIN,9.0,,,,
46,1963-01-10,SAC,BOS,SAC,9.0,,,,
48,1963-01-11,DET,CHZ,DET,4.0,,,,
44,1963-01-11,BOS,PHI,BOS,17.0,.446,.457,,
48,1963-01-11,DET,WAS,DET,4.0,,,,
44,1963-01-11,BOS,SYR,BOS,17.0,.446,.457,,
45,1963-01-11,LAL,GSW,GSW,5.0,.486,.500,,
46,1963-01-11,LAL,SFW,SFW,5.0,.486,.500,,
49,1963-01-12,ATL,CIN,ATL,6.0,,,,
49,1963-01-12,WAS,NYK,WAS,33.0,,,,
46,1963-01-12,LAL,GSW,LAL,5.0,.478,.447,,
47,1963-01-12,LAL,SFW,LAL,5.0,.478,.447,,
47,1963-01-12,STL,SAC,STL,6.0,,,,
47,1963-01-12,CHZ,NYK,CHZ,33.0,,,,
45,1963-01-12,DET,PHI,PHI,31.0,,,,
49,1963-01-12,DET,SYR,DET,31.0,,,,
48,1963-01-13,STL,SAC,SAC,1.0,.365,.412,,
50,1963-01-13,ATL,CIN,CIN,1.0,.365,.412,,
48,1963-01-13,LAL,NYK,LAL,6.0,.489,.489,,
46,1963-01-13,PHI,DET,PHI,34.0,,,,
50,1963-01-13,SYR,DET,SYR,34.0,,,,
45,1963-01-13,BOS,CHZ,BOS,44.0,.521,.320,,
50,1963-01-13,BOS,WAS,BOS,44.0,.521,.320,,
47,1963-01-14,GSW,NYK,GSW,8.0,.545,.441,,
49,1963-01-14,SFW,NYK,SFW,8.0,.545,.441,,
48,1963-01-17,NYK,GSW,GSW,13.0,.437,.376,,
51,1963-01-17,BOS,WAS,WAS,17.0,,,,
46,1963-01-17,BOS,CHZ,BOS,17.0,,,,
50,1963-01-17,NYK,SFW,SFW,13.0,.437,.376,,
49,1963-01-18,BOS,SAC,BOS,8.0,.417,.465,,
49,1963-01-18,LAL,CHZ,CHZ,8.0,,,,
52,1963-01-18,LAL,WAS,WAS,8.0,,,,
47,1963-01-18,BOS,CIN,BOS,8.0,.417,.465,,
47,1963-01-19,PHI,BOS,PHI,1.0,,,,
51,1963-01-19,ATL,SFW,ATL,2.0,.416,.454,,
48,1963-01-19,SYR,BOS,SYR,1.0,,,,
51,1963-01-19,CIN,NYK,CIN,6.0,,,,
50,1963-01-19,SAC,NYK,SAC,6.0,,,,
49,1963-01-19,STL,GSW,STL,2.0,.416,.454,,
50,1963-01-20,STL,GSW,STL,1.0,.462,.561,,
51,1963-01-20,CHZ,SAC,CHZ,20.0,,,,
53,1963-01-20,WAS,CIN,WAS,20.0,,,,
52,1963-01-20,ATL,SFW,ATL,1.0,.462,.561,,
49,1963-01-20,BOS,LAL,BOS,12.0,.419,.367,,
51,1963-01-21,LAL,DET,LAL,30.0,.419,.348,,
51,1963-01-22,DET,GSW,GSW,8.0,,,,
50,1963-01-22,BOS,NYK,NYK,24.0,,,,
52,1963-01-22,DET,SFW,SFW,8.0,,,,
48,1963-01-22,STL,PHI,PHI,20.0,,,,
53,1963-01-22,ATL,SYR,ATL,20.0,,,,
51,1963-01-23,CIN,BOS,CIN,5.0,,,,
53,1963-01-23,LAL,DET,LAL,4.0,.449,.495,,
49,1963-01-23,CHZ,PHI,CHZ,10.0,,,,
52,1963-01-23,SAC,BOS,SAC,5.0,,,,
54,1963-01-23,WAS,SYR,WAS,10.0,,,,
54,1963-01-24,BOS,ATL,ATL,2.0,.490,.400,,
52,1963-01-24,BOS,STL,BOS,2.0,.490,.400,,
54,1963-01-24,SFW,DET,DET,24.0,.513,.385,,
52,1963-01-24,GSW,DET,GSW,24.0,.504,.385,,
55,1963-01-25,BOS,ATL,BOS,15.0,.409,.356,,
55,1963-01-25,DET,CHZ,CHZ,2.0,,,,
50,1963-01-25,LAL,PHI,PHI,8.0,,,,
53,1963-01-25,SAC,NYK,NYK,2.0,.426,.447,,
53,1963-01-25,CIN,NYK,NYK,2.0,.426,.447,,
53,1963-01-25,LAL,SYR,LAL,8.0,,,,
53,1963-01-25,BOS,STL,BOS,15.0,.409,.356,,
55,1963-01-25,DET,WAS,WAS,2.0,,,,
56,1963-01-26,CIN,WAS,CIN,26.0,,,,
54,1963-01-26,SAC,CHZ,SAC,26.0,,,,
51,1963-01-26,PHI,SFW,SFW,6.0,.415,.464,,
53,1963-01-26,SYR,GSW,GSW,6.0,.415,.464,,
54,1963-01-27,LAL,STL,STL,4.0,,,,
54,1963-01-27,BOS,NYK,BOS,13.0,.486,.341,,
54,1963-01-27,SYR,GSW,GSW,9.0,.411,.350,,
52,1963-01-27,PHI,SFW,SFW,9.0,.411,.350,,
57,1963-01-27,CIN,WAS,WAS,17.0,,,,
55,1963-01-27,SAC,CHZ,SAC,17.0,,,,
56,1963-01-27,LAL,ATL,ATL,4.0,,,,
55,1963-01-29,GSW,NYK,NYK,20.0,.500,.404,,
58,1963-01-29,BOS,WAS,WAS,1.0,,,,
53,1963-01-29,STL,PHI,STL,18.0,,,,
57,1963-01-29,ATL,SYR,ATL,18.0,,,,
55,1963-01-29,BOS,CHZ,BOS,1.0,,,,
55,1963-01-29,SFW,NYK,NYK,20.0,.500,.404,,
56,1963-01-30,BOS,GSW,BOS,14.0,.495,.368,,
55,1963-01-30,LAL,NYK,LAL,1.0,,,,
56,1963-01-30,LAL,NYK,NYK,1.0,,,,
56,1963-01-30,BOS,SFW,BOS,14.0,.495,.368,,
58,1963-01-31,SYR,ATL,SYR,12.0,,,,
59,1963-01-31,WAS,NYK,WAS,15.0,,,,
57,1963-01-31,CHZ,NYK,NYK,15.0,,,,
56,1963-01-31,LAL,DET,LAL,5.0,,,,
57,1963-01-31,BOS,CIN,BOS,3.0,,,,
56,1963-01-31,LAL,DET,DET,5.0,,,,
54,1963-01-31,PHI,STL,PHI,12.0,,,,
56,1963-01-31,BOS,SAC,SAC,3.0,,,,
59,1963-02-01,ATL,CHZ,CHZ,8.0,.558,.520,,
57,1963-02-01,LAL,DET,DET,10.0,,,,
55,1963-02-01,PHI,BOS,BOS,14.0,.463,.356,,
57,1963-02-01,GSW,CIN,GSW,7.0,.481,.429,,
58,1963-02-01,SYR,BOS,BOS,14.0,.463,.356,,
57,1963-02-01,SFW,SAC,SAC,7.0,.481,.429,,
60,1963-02-01,STL,WAS,WAS,8.0,.558,.520,,
56,1963-02-02,PHI,CIN,PHI,4.0,,,,
58,1963-02-02,LAL,STL,STL,6.0,,,,
58,1963-02-02,SYR,SAC,SAC,4.0,,,,
60,1963-02-02,LAL,ATL,ATL,6.0,,,,
59,1963-02-03,SAC,SYR,SYR,10.0,,,,
59,1963-02-03,NYK,LAL,NYK,27.0,,,,
58,1963-02-03,CHZ,GSW,GSW,2.0,.464,.416,,
59,1963-02-03,BOS,DET,BOS,9.0,.409,.500,,
61,1963-02-03,WAS,SFW,SFW,2.0,.464,.416,,
57,1963-02-03,CIN,PHI,PHI,10.0,,,,
62,1963-02-04,SFW,WAS,WAS,2.0,.440,.427,,
59,1963-02-04,GSW,CHZ,GSW,2.0,.440,.427,,
60,1963-02-05,BOS,CIN,CIN,10.0,,,,
59,1963-02-05,STL,DET,DET,15.0,,,,
61,1963-02-05,ATL,DET,ATL,15.0,,,,
59,1963-02-05,SYR,NYK,NYK,20.0,,,,
60,1963-02-05,BOS,SAC,SAC,10.0,,,,
58,1963-02-05,PHI,NYK,NYK,20.0,,,,
60,1963-02-06,SFW,DET,DET,1.0,.433,.389,,
59,1963-02-06,PHI,BOS,PHI,17.0,,,,
60,1963-02-06,GSW,DET,DET,1.0,.433,.389,,
61,1963-02-06,SYR,BOS,SYR,17.0,,,,
63,1963-02-06,LAL,WAS,LAL,2.0,.432,.507,,
60,1963-02-06,LAL,CHZ,LAL,2.0,.432,.507,,
61,1963-02-07,CIN,GSW,CIN,5.0,.486,.474,,
61,1963-02-07,SAC,SFW,SAC,5.0,.486,.474,,
60,1963-02-08,PHI,DET,DET,27.0,,,,
66,1963-02-08,LAL,WAS,LAL,3.0,.395,.385,,
62,1963-02-08,SAC,STL,STL,4.0,,,,
61,1963-02-08,SYR,DET,DET,27.0,,,,
62,1963-02-08,CIN,ATL,ATL,4.0,,,,
61,1963-02-08,LAL,CHZ,LAL,3.0,.395,.385,,
62,1963-02-08,BOS,NYK,NYK,32.0,,,,
67,1963-02-09,LAL,WAS,WAS,1.0,,,,
62,1963-02-09,LAL,CHZ,CHZ,1.0,,,,
62,1963-02-09,BOS,GSW,BOS,6.0,.450,.366,,
63,1963-02-09,BOS,SFW,BOS,6.0,.450,.366,,
61,1963-02-09,SYR,NYK,NYK,6.0,,,,
61,1963-02-09,PHI,NYK,PHI,6.0,,,,
63,1963-02-10,SYR,GSW,SYR,24.0,.437,.435,,
63,1963-02-10,CIN,LAL,CIN,17.0,.467,.400,,
62,1963-02-10,PHI,SFW,PHI,24.0,.437,.435,,
63,1963-02-10,DET,ATL,ATL,7.0,,,,
66,1963-02-10,BOS,NYK,BOS,6.0,.510,.455,,
62,1963-02-10,DET,STL,STL,7.0,,,,
63,1963-02-10,SAC,LAL,SAC,17.0,.467,.400,,
63,1963-02-12,STL,PHI,STL,28.0,,,,
66,1963-02-12,DET,GSW,DET,5.0,.476,.454,,
63,1963-02-12,DET,SFW,DET,5.0,.476,.454,,
66,1963-02-12,ATL,SYR,ATL,28.0,,,,
67,1963-02-12,BOS,LAL,BOS,27.0,.453,.319,,
66,1963-02-12,BOS,LAL,LAL,27.0,.453,.319,,
68,1963-02-13,LAL,BOS,BOS,6.0,.490,.462,,
67,1963-02-13,DET,GSW,GSW,2.0,,,,
67,1963-02-13,ATL,NYK,NYK,1.0,,,,
63,1963-02-13,STL,NYK,NYK,1.0,,,,
66,1963-02-13,CIN,PHI,PHI,2.0,.526,.434,,
66,1963-02-13,SAC,SYR,SAC,2.0,.526,.434,,
66,1963-02-13,DET,SFW,SFW,2.0,,,,
67,1963-02-14,PHI,CHZ,PHI,19.0,,,,
66,1963-02-14,NYK,STL,NYK,10.0,,,,
67,1963-02-14,LAL,DET,LAL,17.0,.525,.475,,
68,1963-02-14,NYK,ATL,ATL,10.0,,,,
68,1963-02-14,SYR,WAS,SYR,19.0,,,,
67,1963-02-15,STL,SAC,SAC,3.0,,,,
69,1963-02-15,NYK,WAS,WAS,4.0,,,,
67,1963-02-15,NYK,CHZ,CHZ,4.0,,,,
68,1963-02-15,BOS,PHI,PHI,9.0,.366,.426,,
69,1963-02-15,BOS,SYR,BOS,9.0,.366,.426,,
69,1963-02-15,ATL,CIN,CIN,3.0,,,,
68,1963-02-16,CIN,DET,DET,11.0,,,,
68,1963-02-16,SAC,DET,DET,11.0,,,,
69,1963-02-16,SFW,LAL,LAL,4.0,.456,.438,,
68,1963-02-16,GSW,LAL,LAL,4.0,.456,.438,,
70,1963-02-16,BOS,ATL,ATL,20.0,,,,
70,1963-02-16,BOS,STL,STL,20.0,,,,
71,1963-02-17,BOS,CHZ,CHZ,3.0,,,,
68,1963-02-17,CIN,NYK,NYK,11.0,,,,
69,1963-02-17,PHI,DET,PHI,19.0,,,,
70,1963-02-17,BOS,WAS,WAS,3.0,,,,
69,1963-02-17,SAC,NYK,NYK,11.0,,,,
69,1963-02-17,SYR,DET,SYR,19.0,,,,
71,1963-02-19,SYR,WAS,WAS,8.0,,,,
72,1963-02-19,BOS,CIN,BOS,3.0,.515,.505,,
70,1963-02-19,PHI,CHZ,PHI,8.0,,,,
70,1963-02-19,SFW,LAL,SFW,2.0,.412,.412,,
70,1963-02-19,BOS,SAC,BOS,3.0,.515,.505,,
70,1963-02-19,DET,NYK,NYK,9.0,,,,
69,1963-02-19,GSW,LAL,GSW,2.0,.412,.412,,
71,1963-02-20,SYR,SAC,SYR,19.0,,,,
71,1963-02-20,PHI,CIN,PHI,19.0,,,,
73,1963-02-20,BOS,DET,DET,4.0,,,,
74,1963-02-21,BOS,SFW,SFW,17.0,.491,.398,,
72,1963-02-21,SAC,NYK,SAC,19.0,,,,
72,1963-02-21,CHZ,PHI,CHZ,17.0,,,,
72,1963-02-21,WAS,SYR,WAS,17.0,,,,
70,1963-02-21,CIN,NYK,CIN,19.0,,,,
70,1963-02-21,BOS,GSW,GSW,17.0,.491,.398,,
71,1963-02-22,NYK,GSW,NYK,13.0,.436,.386,,
71,1963-02-22,NYK,SFW,NYK,13.0,.436,.386,,
73,1963-02-22,DET,PHI,DET,9.0,,,,
73,1963-02-22,STL,WAS,STL,17.0,,,,
75,1963-02-22,LAL,BOS,LAL,8.0,.412,.429,,
72,1963-02-22,DET,SYR,DET,9.0,,,,
71,1963-02-22,ATL,CHZ,ATL,17.0,,,,
73,1963-02-23,DET,SAC,SAC,3.0,,,,
72,1963-02-23,GSW,CHZ,CHZ,4.0,.347,.415,,
73,1963-02-23,DET,CIN,CIN,3.0,,,,
74,1963-02-23,SFW,WAS,WAS,4.0,.347,.415,,
76,1963-02-24,BOS,LAL,LAL,10.0,.447,.365,,
74,1963-02-24,DET,SAC,SAC,9.0,,,,
72,1963-02-24,SYR,NYK,SYR,17.0,,,,
74,1963-02-24,DET,CIN,DET,9.0,,,,
73,1963-02-24,STL,GSW,STL,21.0,.520,.409,,
72,1963-02-24,ATL,SFW,ATL,21.0,.520,.409,,
74,1963-02-24,PHI,NYK,PHI,17.0,,,,
73,1963-02-25,LAL,DET,LAL,6.0,,,,
75,1963-02-25,LAL,DET,DET,6.0,,,,
74,1963-02-26,NYK,LAL,NYK,9.0,,,,
73,1963-02-26,ATL,CIN,ATL,7.0,,,,
77,1963-02-26,SFW,BOS,SFW,16.0,.486,.404,,
75,1963-02-26,STL,SAC,STL,7.0,,,,
74,1963-02-26,GSW,BOS,GSW,16.0,.486,.404,,
76,1963-02-27,SAC,NYK,SAC,12.0,,,,
74,1963-02-27,CIN,NYK,CIN,12.0,,,,
75,1963-02-27,WAS,STL,WAS,5.0,,,,
75,1963-02-27,SYR,LAL,SYR,11.0,,,,
74,1963-02-27,CHZ,ATL,CHZ,5.0,,,,
75,1963-02-27,PHI,LAL,PHI,11.0,,,,
76,1963-02-28,DET,CHZ,DET,8.0,,,,
76,1963-02-28,DET,WAS,DET,8.0,,,,
76,1963-02-28,PHI,NYK,PHI,8.0,,,,
75,1963-02-28,SYR,NYK,NYK,8.0,,,,
75,1963-03-01,GSW,CIN,GSW,7.0,.505,.490,,
76,1963-03-01,CHZ,LAL,CHZ,5.0,,,,
77,1963-03-01,DET,STL,DET,2.0,.519,.417,,
77,1963-03-01,SFW,SAC,SAC,7.0,.505,.490,,
75,1963-03-01,DET,ATL,ATL,2.0,.519,.417,,
77,1963-03-01,WAS,LAL,WAS,5.0,,,,
78,1963-03-02,BOS,NYK,BOS,5.0,.395,.490,,
77,1963-03-02,SFW,LAL,LAL,9.0,.550,.494,,
76,1963-03-02,GSW,LAL,LAL,9.0,.550,.494,,
77,1963-03-02,PHI,DET,PHI,24.0,,,,
78,1963-03-02,SYR,DET,SYR,24.0,,,,
78,1963-03-03,SFW,SAC,SFW,1.0,.456,.443,,
78,1963-03-03,STL,WAS,STL,7.0,.419,.444,,
77,1963-03-03,GSW,CIN,GSW,1.0,.456,.443,,
78,1963-03-03,PHI,DET,DET,4.0,,,,
76,1963-03-03,ATL,CHZ,ATL,7.0,.419,.444,,
79,1963-03-03,BOS,NYK,NYK,7.0,.379,.369,,
79,1963-03-03,SYR,DET,DET,4.0,,,,
78,1963-03-04,CIN,LAL,LAL,3.0,.500,.410,,
79,1963-03-04,SAC,LAL,LAL,3.0,.500,.410,,
78,1963-03-05,DET,GSW,GSW,9.0,.485,.426,,
77,1963-03-05,CHZ,ATL,CHZ,23.0,,,,
79,1963-03-05,WAS,STL,WAS,23.0,,,,
79,1963-03-05,PHI,NYK,NYK,10.0,,,,
78,1963-03-05,SYR,NYK,NYK,10.0,,,,
80,1963-03-05,DET,SFW,DET,9.0,.485,.426,,
79,1963-03-06,CHZ,GSW,GSW,10.0,.533,.483,,
79,1963-03-06,LAL,CIN,LAL,9.0,.409,.451,,
80,1963-03-06,WAS,SFW,WAS,10.0,.533,.483,,
80,1963-03-06,LAL,SAC,LAL,9.0,.409,.451,,
80,1963-03-07,PHI,NYK,PHI,11.0,,,,
79,1963-03-07,SYR,NYK,SYR,11.0,,,,
80,1963-03-07,BOS,DET,DET,11.0,,,,
81,1963-03-08,WAS,BOS,WAS,1.0,,,,
80,1963-03-08,STL,NYK,NYK,5.0,,,,
81,1963-03-08,CHZ,BOS,CHZ,1.0,,,,
80,1963-03-08,DET,GSW,GSW,8.0,.486,.402,,
78,1963-03-08,ATL,NYK,NYK,5.0,,,,
82,1963-03-08,DET,SFW,DET,8.0,.486,.402,,
79,1963-03-09,ATL,LAL,ATL,16.0,,,,
80,1963-03-09,STL,LAL,STL,16.0,,,,
82,1963-03-10,BOS,CIN,BOS,32.0,.496,.396,,
81,1963-03-10,BOS,SAC,BOS,32.0,.496,.396,,
81,1963-03-10,PHI,SFW,PHI,15.0,.552,.505,,
80,1963-03-10,ATL,NYK,ATL,12.0,,,,
81,1963-03-10,STL,NYK,STL,12.0,,,,
81,1963-03-10,SYR,GSW,SYR,15.0,.552,.505,,
83,1963-03-10,DET,LAL,DET,8.0,,,,
81,1963-03-11,LAL,ATL,LAL,13.0,.412,.425,,
82,1963-03-11,LAL,STL,LAL,13.0,.412,.425,,
82,1963-03-12,GSW,LAL,GSW,6.0,.505,.389,,
83,1963-03-12,SFW,LAL,SFW,6.0,.505,.389,,
82,1963-03-12,PHI,CHZ,CHZ,24.0,,,,
82,1963-03-12,CIN,NYK,NYK,14.0,,,,
82,1963-03-12,SAC,NYK,NYK,14.0,,,,
82,1963-03-12,SYR,WAS,WAS,24.0,,,,
84,1963-03-13,STL,LAL,LAL,14.0,.411,.360,,
83,1963-03-13,CIN,PHI,CIN,14.0,,,,
83,1963-03-13,BOS,CHZ,BOS,13.0,.442,.355,,
84,1963-03-13,DET,NYK,DET,23.0,,,,
82,1963-03-13,ATL,LAL,LAL,14.0,.411,.360,,
83,1963-03-13,SAC,SYR,SAC,14.0,,,,
83,1963-03-13,BOS,WAS,BOS,13.0,.442,.355,,
83,1963-03-14,STL,GSW,GSW,5.0,.443,.582,,
83,1963-03-14,ATL,SFW,SFW,5.0,.443,.582,,
84,1963-03-15,NYK,CHZ,NYK,5.0,,,,
84,1963-03-15,SFW,ATL,ATL,11.0,.568,.391,,
84,1963-03-15,NYK,WAS,NYK,5.0,,,,
84,1963-03-15,GSW,STL,GSW,11.0,.568,.391,,
85,1963-03-16,CIN,WAS,WAS,9.0,,,,
85,1963-03-16,LAL,GSW,LAL,6.0,.446,.434,,
84,1963-03-16,BOS,SYR,SYR,4.0,,,,
85,1963-03-16,LAL,SFW,LAL,6.0,.446,.434,,
84,1963-03-16,BOS,PHI,PHI,4.0,,,,
84,1963-03-16,SAC,CHZ,CHZ,9.0,,,,
85,1963-03-17,BOS,SYR,BOS,9.0,.526,.351,,
85,1963-03-17,CIN,NYK,CIN,7.0,,,,
85,1963-03-17,STL,DET,STL,14.0,,,,
85,1963-03-17,ATL,DET,ATL,14.0,,,,
85,1963-03-17,BOS,PHI,BOS,9.0,.526,.351,,
85,1963-03-17,SAC,NYK,SAC,7.0,,,,
0,1963-03-19,PHI,CIN,PHI,3.0,,,,
0,1963-03-19,SYR,SAC,SYR,3.0,,,,
0,1963-03-20,ATL,DET,ATL,19.0,0.423,0.385,,
0,1963-03-20,STL,DET,STL,19.0,0.423,0.385,,
1,1963-03-21,CIN,PHI,CIN,18.0,,,,
1,1963-03-21,SAC,SYR,SAC,18.0,,,,
1,1963-03-22,STL,DET,STL,14.0,0.462,0.424,,
1,1963-03-22,ATL,DET,ATL,14.0,0.462,0.424,,
2,1963-03-23,PHI,CIN,PHI,4.0,,,,
2,1963-03-23,SYR,SAC,SYR,4.0,,,,
2,1963-03-24,DET,STL,DET,4.0,0.371,0.381,,
2,1963-03-24,DET,ATL,DET,4.0,0.371,0.381,,
3,1963-03-24,CIN,PHI,CIN,7.0,,,,
3,1963-03-24,SAC,SYR,SAC,7.0,,,,
3,1963-03-26,ATL,DET,DET,4.0,0.435,0.39399999999999996,,
4,1963-03-26,CIN,PHI,PHI,4.0,,,,
4,1963-03-26,SAC,SYR,SYR,4.0,,,,
3,1963-03-26,STL,DET,DET,4.0,0.435,0.39399999999999996,,
0,1963-03-28,CIN,BOS,BOS,3.0,0.527,0.433,,
5,1963-03-28,SAC,BOS,BOS,3.0,0.527,0.433,,
6,1963-03-29,BOS,SAC,SAC,23.0,0.47200000000000003,0.396,,
1,1963-03-29,BOS,CIN,CIN,23.0,0.47200000000000003,0.396,,
0,1963-03-31,LAL,STL,LAL,8.0,0.465,0.451,,
2,1963-03-31,CIN,BOS,BOS,5.0,0.446,0.391,,
4,1963-03-31,LAL,ATL,LAL,8.0,0.465,0.451,,
7,1963-03-31,SAC,BOS,BOS,5.0,0.446,0.391,,
5,1963-04-02,LAL,ATL,LAL,2.0,0.41100000000000003,0.456,,
1,1963-04-02,LAL,STL,LAL,2.0,0.41100000000000003,0.456,,
3,1963-04-03,BOS,CIN,CIN,18.0,0.45399999999999996,0.396,,
8,1963-04-03,BOS,SAC,SAC,18.0,0.45399999999999996,0.396,,
2,1963-04-04,STL,LAL,STL,13.0,0.48,0.461,,
